,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
5166,0,1,0,0,1,0,0,1,4.0,2.0,119,3,0,0,1.1,93.994,-36.4,4.856,5191.0,0
5167,2,1,0,1,0,0,0,0,8.0,1.0,221,2,0,1,-1.1,94.199,-37.5,0.877,4963.6,1
5168,2,0,0,0,0,0,1,0,7.0,1.0,261,1,0,1,-1.7,94.027,-38.3,0.899,4991.6,1
5169,2,1,0,1,0,1,0,0,3.0,1.0,295,5,0,0,-1.8,93.075,-47.1,1.423,5099.1,1
5170,2,1,0,1,0,1,0,0,5.0,4.0,163,4,0,1,-2.9,92.963,-40.8,1.268,5076.2,1
5171,2,1,1,0,0,1,0,1,4.0,4.0,83,2,0,0,1.1,93.994,-36.4,4.855,5191.0,0
5172,2,0,0,0,0,0,0,0,7.0,1.0,188,1,1,3,-1.7,94.027,-38.3,0.904,4991.6,0
5173,0,1,0,1,1,0,0,1,5.0,1.0,556,1,0,0,1.4,94.465,-41.8,4.961,5228.1,1
5174,0,1,1,1,0,1,0,0,7.0,2.0,238,4,0,0,-2.9,92.201,-31.4,0.854,5076.2,1
5175,0,1,1,1,0,0,0,0,10.0,0.0,526,2,1,1,-1.1,94.767,-50.8,1.039,4963.6,1
5176,0,1,1,1,0,1,1,0,11.0,2.0,310,1,0,0,-3.0,92.713,-33.0,0.721,5023.5,1
5177,1,0,1,1,0,1,0,0,3.0,2.0,387,2,0,0,-1.8,93.075,-47.1,1.498,5099.1,1
5178,0,1,1,1,0,1,0,0,7.0,0.0,121,2,0,0,1.4,93.444,-36.1,4.965,5228.1,0
5179,2,1,1,1,0,1,0,1,4.0,3.0,162,5,0,0,1.1,93.994,-36.4,4.86,5191.0,0
5180,0,1,1,0,1,1,0,0,4.0,4.0,98,2,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
5181,1,0,1,0,0,1,0,0,6.0,0.0,268,1,0,0,-1.7,94.215,-40.3,0.87,4991.6,1
5182,1,0,1,1,0,1,0,0,7.0,4.0,94,4,0,0,-2.9,92.201,-31.4,0.869,5076.2,1
5183,1,1,1,1,1,0,1,1,4.0,0.0,123,7,0,0,1.1,93.994,-36.4,4.857,5191.0,0
5184,2,1,0,1,0,1,0,0,9.0,0.0,297,5,0,0,-1.1,94.601,-49.5,1.032,4963.6,1
5185,2,1,0,1,0,0,0,1,7.0,3.0,214,2,0,0,1.4,93.444,-36.1,4.964,5228.1,0
5186,0,1,1,1,0,0,0,0,7.0,2.0,902,2,0,0,1.4,93.444,-36.1,4.967,5228.1,1
5187,2,1,1,1,0,0,0,0,10.0,3.0,139,3,0,0,-0.1,93.2,-42.0,4.076,5195.8,0
5188,2,0,0,0,0,0,0,0,4.0,3.0,93,3,0,0,-1.8,92.893,-46.2,1.27,5099.1,0
5189,0,1,1,0,0,0,0,0,4.0,3.0,553,3,0,0,-1.8,92.893,-46.2,1.327,5099.1,1
5190,1,1,0,0,1,0,0,0,4.0,2.0,154,1,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
5191,2,1,1,1,0,1,0,1,4.0,0.0,307,4,0,0,1.1,93.994,-36.4,4.857,5191.0,0
5192,0,1,1,1,0,0,0,0,5.0,2.0,321,1,0,0,-2.9,92.963,-40.8,1.26,5076.2,1
5193,0,1,1,0,0,1,0,1,6.0,1.0,80,1,0,0,1.4,93.918,-42.7,4.955,5228.1,0
5194,1,0,1,0,0,1,0,0,7.0,2.0,145,1,1,2,-2.9,92.201,-31.4,0.854,5076.2,1
5195,0,1,0,1,0,1,0,0,6.0,4.0,249,2,0,0,1.4,93.918,-42.7,4.963,5228.1,0
5196,0,1,1,0,0,0,0,1,4.0,1.0,623,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
5197,2,1,1,1,0,0,0,0,2.0,0.0,116,1,0,0,-1.8,92.843,-50.0,1.811,5099.1,1
5198,1,1,1,0,0,0,0,0,4.0,1.0,306,2,0,0,-1.8,92.893,-46.2,1.344,5099.1,0
5199,2,1,1,1,0,1,0,0,4.0,4.0,44,2,0,1,-1.8,92.893,-46.2,1.313,5099.1,0
5200,2,1,1,0,0,1,1,1,6.0,1.0,35,1,0,0,-1.7,94.215,-40.3,0.835,4991.6,0
5201,2,1,0,1,0,1,1,0,7.0,2.0,952,1,0,0,1.4,93.444,-36.1,4.967,5228.1,1
5202,0,1,1,1,1,0,0,0,9.0,3.0,667,1,0,0,-3.4,92.431,-26.9,0.741,5017.5,1
5203,1,1,0,0,0,1,0,0,7.0,3.0,131,2,1,1,-2.9,92.201,-31.4,0.883,5076.2,1
5204,0,1,1,1,0,0,1,0,2.0,3.0,196,2,0,0,-1.8,92.843,-50.0,1.757,5099.1,1
5205,1,1,1,1,0,1,0,0,4.0,4.0,221,4,0,0,-1.8,92.893,-46.2,1.25,5099.1,0
5206,0,1,1,0,0,1,1,1,4.0,0.0,642,2,0,0,1.1,93.994,-36.4,4.857,5191.0,1
5207,0,1,1,1,0,0,0,0,10.0,3.0,174,1,0,0,-0.1,93.2,-42.0,4.076,5195.8,0
5208,2,0,0,0,0,1,0,0,6.0,2.0,349,1,0,0,-2.9,92.469,-33.6,1.029,5076.2,1
5209,0,1,1,1,0,1,0,1,5.0,0.0,502,5,0,0,1.4,94.465,-41.8,4.865,5228.1,1
5210,1,0,1,0,0,1,0,0,4.0,0.0,104,5,0,0,-1.8,92.893,-46.2,1.354,5099.1,0
5211,2,1,0,1,0,0,0,0,9.0,0.0,278,1,0,0,-1.1,94.601,-49.5,0.977,4963.6,1
5212,1,0,1,0,0,0,0,0,10.0,3.0,477,1,0,0,-0.1,93.2,-42.0,4.076,5195.8,1
5213,0,1,1,0,0,1,1,0,4.0,0.0,283,1,0,1,-1.8,92.893,-46.2,1.264,5099.1,1
5214,1,0,1,0,0,1,0,0,3.0,4.0,111,1,0,0,-1.8,93.075,-47.1,1.4,5099.1,0
5215,2,1,1,0,0,1,0,0,7.0,1.0,124,1,0,0,1.4,93.444,-36.1,4.963,5228.1,0
5216,0,1,1,0,1,0,0,1,5.0,4.0,1098,2,0,0,1.4,94.465,-41.8,4.959,5228.1,1
5217,0,1,1,1,0,1,0,1,4.0,1.0,57,1,0,0,1.1,93.994,-36.4,4.856,5191.0,0
5218,0,1,0,0,0,0,0,0,6.0,3.0,602,1,0,0,1.4,93.918,-42.7,4.958,5228.1,0
5219,2,1,1,0,0,0,0,1,7.0,4.0,243,1,0,0,1.4,93.444,-36.1,4.966,5228.1,1
5220,2,1,1,1,0,0,0,0,3.0,3.0,375,1,0,0,-1.8,93.075,-47.1,1.365,5099.1,1
5221,2,1,1,1,0,1,0,0,8.0,2.0,269,1,0,0,-1.1,94.199,-37.5,0.886,4963.6,1
5222,0,1,1,0,0,0,0,0,4.0,4.0,171,1,0,2,-1.8,92.893,-46.2,1.313,5099.1,0
5223,0,1,0,0,0,1,0,0,3.0,0.0,247,1,0,1,-1.8,93.075,-47.1,1.466,5099.1,0
5224,2,1,1,0,0,0,0,1,7.0,4.0,16,9,0,0,1.4,93.444,-36.1,4.964,5228.1,0
5225,2,1,0,1,0,0,0,1,4.0,2.0,819,1,0,0,1.1,93.994,-36.4,4.858,5191.0,1
5226,1,1,1,0,1,0,0,1,5.0,4.0,1276,2,0,0,1.4,94.465,-41.8,4.967,5228.1,1
5227,0,1,1,1,0,0,0,0,7.0,4.0,211,3,1,2,-1.7,94.027,-38.3,0.898,4991.6,1
5228,2,1,0,1,0,1,1,0,5.0,3.0,787,1,0,0,-2.9,92.963,-40.8,1.26,5076.2,1
5229,0,1,1,1,0,1,0,0,9.0,2.0,825,1,1,1,-3.4,92.431,-26.9,0.735,5017.5,1
5230,0,1,1,1,0,0,0,0,6.0,4.0,743,13,0,0,1.4,93.918,-42.7,4.962,5228.1,1
5231,1,1,1,0,0,1,0,0,2.0,1.0,539,2,0,0,-1.8,93.369,-34.8,0.655,5008.7,1
5232,0,1,1,1,0,1,0,1,4.0,1.0,135,1,0,0,1.1,93.994,-36.4,4.856,5191.0,0
5233,1,1,1,1,0,0,0,0,7.0,4.0,1242,3,0,0,1.4,93.444,-36.1,4.966,5228.1,1
5234,0,1,1,1,0,1,0,1,4.0,4.0,1143,3,0,0,1.1,93.994,-36.4,4.859,5191.0,1
5235,2,1,0,1,0,0,0,0,6.0,3.0,609,1,0,0,1.4,93.918,-42.7,4.968,5228.1,0
5236,0,0,1,0,1,0,1,1,5.0,4.0,37,3,0,0,1.4,94.465,-41.8,4.967,5228.1,0
5237,0,0,0,0,1,1,0,1,4.0,1.0,267,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
5238,1,1,0,1,0,1,0,0,3.0,3.0,297,1,1,1,-1.8,93.075,-47.1,1.365,5099.1,1
5239,2,0,1,1,0,0,0,1,6.0,4.0,328,2,0,0,1.4,93.918,-42.7,4.963,5228.1,0
5240,0,1,1,1,0,0,0,0,5.0,2.0,539,1,0,0,-2.9,92.963,-40.8,1.26,5076.2,1
5241,0,1,1,1,0,0,0,0,10.0,0.0,85,1,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
5242,0,1,0,0,0,1,0,0,4.0,0.0,430,3,0,0,-1.8,92.893,-46.2,1.299,5099.1,0
5243,0,1,1,1,0,1,0,0,4.0,1.0,469,2,0,1,-1.8,92.893,-46.2,1.344,5099.1,0
5244,1,1,1,1,1,1,1,0,6.0,4.0,264,2,0,0,1.4,93.918,-42.7,4.957,5228.1,0
5245,2,1,0,1,0,0,0,0,8.0,1.0,600,2,1,3,-1.1,94.199,-37.5,0.88,4963.6,1
5246,0,1,1,0,0,0,0,0,6.0,1.0,730,1,0,0,1.4,93.918,-42.7,4.962,5228.1,1
5247,1,0,1,0,0,0,0,0,8.0,2.0,1640,1,0,0,-1.1,94.199,-37.5,0.876,4963.6,1
5248,1,0,1,0,0,0,0,0,7.0,0.0,161,2,0,1,-2.9,92.201,-31.4,0.884,5076.2,1
5249,0,1,0,0,1,0,0,1,6.0,1.0,41,5,0,0,1.4,93.918,-42.7,4.961,5228.1,0
5250,0,1,1,1,0,1,0,1,4.0,3.0,190,2,0,0,1.1,93.994,-36.4,4.86,5191.0,0
5251,0,1,1,1,0,1,1,0,4.0,2.0,318,7,0,0,-1.8,92.893,-46.2,1.281,5099.1,0
5252,0,1,1,1,0,1,0,0,3.0,3.0,871,1,0,0,-1.8,93.075,-47.1,1.365,5099.1,1
5253,2,1,1,0,0,1,0,0,10.0,3.0,566,2,0,0,-0.1,93.2,-42.0,4.076,5195.8,1
5254,0,1,0,1,0,1,0,1,4.0,3.0,1093,1,0,0,1.1,93.994,-36.4,4.86,5191.0,1
5255,0,1,1,0,0,0,0,0,4.0,4.0,44,9,0,0,-1.8,92.893,-46.2,1.25,5099.1,0
5256,0,1,0,1,0,1,0,1,4.0,4.0,539,12,0,0,1.1,93.994,-36.4,4.864,5191.0,1
5257,0,1,0,0,1,0,0,0,10.0,4.0,62,6,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
5258,0,1,1,1,0,0,0,0,9.0,2.0,391,2,1,1,-1.1,94.601,-49.5,0.959,4963.6,1
5259,2,1,0,1,0,1,0,0,4.0,2.0,69,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,0
5260,0,1,0,0,1,1,0,0,6.0,0.0,824,5,0,0,1.4,93.918,-42.7,4.96,5228.1,0
5261,2,1,1,1,0,0,1,0,5.0,1.0,347,3,1,1,-1.7,94.055,-39.8,0.702,4991.6,1
5262,0,1,1,1,0,0,1,1,6.0,1.0,650,2,0,0,1.4,93.918,-42.7,4.955,5228.1,1
5263,1,1,1,0,0,1,1,0,7.0,3.0,904,3,0,0,1.4,93.444,-36.1,4.964,5228.1,1
5264,1,0,0,0,0,0,1,0,11.0,1.0,63,3,1,2,-3.0,92.713,-33.0,0.707,5023.5,1
5265,2,1,1,1,0,1,1,0,4.0,1.0,106,1,0,0,-1.8,92.893,-46.2,1.344,5099.1,0
5266,2,0,0,0,0,0,0,0,7.0,3.0,355,1,0,0,-2.9,92.201,-31.4,0.883,5076.2,1
5267,2,1,0,1,0,0,0,0,3.0,4.0,149,1,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
5268,0,1,1,0,0,1,0,1,4.0,1.0,214,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0
5269,2,1,1,0,0,0,0,0,10.0,1.0,169,2,0,0,-0.1,93.2,-42.0,4.153,5195.8,0
5270,2,1,0,0,0,0,0,1,5.0,2.0,283,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0
5271,2,1,0,0,0,0,1,0,6.0,4.0,968,1,0,0,1.4,93.918,-42.7,4.957,5228.1,1
5272,0,1,0,0,0,1,0,1,5.0,2.0,457,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0
5273,2,1,0,0,0,1,0,0,5.0,0.0,295,1,0,0,-2.9,92.963,-40.8,1.266,5076.2,1
5274,2,1,0,0,0,1,0,0,4.0,0.0,841,4,0,0,-1.8,92.893,-46.2,1.354,5099.1,1
5275,0,1,0,0,0,1,0,0,2.0,1.0,395,3,0,0,-1.8,92.843,-50.0,1.687,5099.1,1
5276,1,0,1,0,0,1,0,0,7.0,0.0,156,1,0,1,-2.9,92.201,-31.4,0.861,5076.2,1
5277,2,1,0,0,0,0,0,1,4.0,4.0,1044,5,0,0,1.1,93.994,-36.4,4.864,5191.0,1
5278,1,0,0,1,0,1,0,0,4.0,1.0,387,1,0,0,-1.8,93.876,-40.0,0.688,5008.7,1
5279,0,1,0,0,0,1,1,0,3.0,1.0,895,1,0,0,-1.8,93.075,-47.1,1.453,5099.1,1
5280,2,1,0,1,0,1,0,0,7.0,0.0,239,3,0,0,-1.7,94.027,-38.3,0.896,4991.6,1
5281,0,1,1,1,0,0,0,0,7.0,2.0,225,2,0,0,-2.9,92.201,-31.4,0.854,5076.2,1
5282,1,0,1,1,0,1,1,0,7.0,2.0,232,3,0,0,-2.9,92.201,-31.4,0.854,5076.2,1
5283,2,1,1,1,1,1,1,0,7.0,2.0,156,1,0,0,1.4,93.444,-36.1,4.965,5228.1,0
5284,0,1,0,0,0,0,0,1,5.0,4.0,464,1,0,0,1.4,94.465,-41.8,4.967,5228.1,0
5285,1,0,0,0,0,0,0,0,8.0,2.0,532,2,1,1,-1.1,94.199,-37.5,0.886,4963.6,1
5286,0,1,1,1,0,1,0,0,3.0,0.0,333,1,1,1,-1.8,93.749,-34.6,0.642,5008.7,1
5287,2,1,0,1,0,0,0,0,6.0,2.0,130,1,0,0,1.4,93.918,-42.7,4.957,5228.1,0
5288,2,1,1,0,0,1,0,1,4.0,0.0,315,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
5289,0,1,1,0,0,1,0,1,4.0,4.0,216,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
5290,2,1,0,1,0,0,0,0,7.0,0.0,237,1,0,1,-2.9,92.201,-31.4,0.861,5076.2,0
5291,2,0,1,0,0,0,0,1,8.0,1.0,6,1,0,1,-1.1,94.199,-37.5,0.877,4963.6,0
5292,2,1,1,1,0,1,0,0,10.0,2.0,925,1,0,0,-0.1,93.2,-42.0,4.12,5195.8,1
5293,1,0,1,0,0,0,0,0,4.0,0.0,233,2,0,0,-1.8,92.893,-46.2,1.354,5099.1,0
5294,2,0,0,0,0,0,0,0,4.0,3.0,12,7,0,0,-1.8,92.893,-46.2,1.266,5099.1,0
5295,2,1,0,0,0,0,0,1,5.0,0.0,52,3,0,0,1.4,94.465,-41.8,4.96,5228.1,0
5296,2,1,0,1,0,1,0,0,7.0,3.0,518,1,0,0,1.4,93.444,-36.1,4.964,5228.1,1
5297,1,0,1,1,0,1,1,0,4.0,0.0,444,2,1,1,-1.8,93.876,-40.0,0.685,5008.7,1
5298,0,1,1,1,0,1,0,0,6.0,3.0,321,4,0,0,-1.7,94.215,-40.3,0.884,4991.6,1
5299,1,1,1,0,1,0,0,0,6.0,4.0,168,1,0,0,1.4,93.918,-42.7,4.957,5228.1,0
5300,2,1,0,1,0,1,0,0,6.0,2.0,662,1,0,0,1.4,93.918,-42.7,4.962,5228.1,1
5301,2,1,0,0,0,0,1,0,4.0,1.0,185,1,0,0,-1.8,92.893,-46.2,1.266,5099.1,1
5302,2,1,0,1,0,1,0,0,10.0,2.0,414,3,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
5303,2,1,0,1,0,0,0,0,5.0,2.0,411,1,0,0,-2.9,92.963,-40.8,1.26,5076.2,1
5304,2,1,1,0,0,0,0,0,7.0,3.0,738,1,0,0,-2.9,92.201,-31.4,0.873,5076.2,1
5305,1,0,1,0,0,1,0,1,4.0,2.0,91,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
5306,0,1,1,1,0,0,0,0,6.0,2.0,638,2,0,0,1.4,93.918,-42.7,4.963,5228.1,1
5307,2,0,0,1,0,0,0,0,5.0,1.0,401,1,0,0,-1.7,94.055,-39.8,0.761,4991.6,1
5308,2,1,0,1,0,1,1,0,7.0,3.0,38,1,0,0,1.4,93.444,-36.1,4.964,5228.1,0
5309,0,1,1,1,0,0,0,0,9.0,3.0,504,1,1,1,-3.4,92.431,-26.9,0.733,5017.5,1
5310,0,1,1,0,0,1,0,0,7.0,3.0,464,4,0,0,-2.9,92.201,-31.4,0.873,5076.2,1
5311,0,1,1,1,0,1,0,0,10.0,1.0,305,1,0,0,-0.1,93.2,-42.0,4.153,5195.8,0
5312,0,1,0,1,0,0,0,0,6.0,2.0,187,3,0,0,1.4,93.918,-42.7,4.963,5228.1,0
5313,2,1,0,0,0,1,0,1,4.0,0.0,318,1,0,0,1.1,93.994,-36.4,4.858,5191.0,0
5314,0,1,1,1,1,1,0,0,7.0,3.0,142,2,0,0,1.4,93.444,-36.1,4.968,5228.1,0
5315,2,1,0,0,0,1,0,0,9.0,3.0,260,2,0,0,-3.4,92.431,-26.9,0.733,5017.5,1
5316,1,1,1,1,0,1,0,0,3.0,3.0,115,1,0,0,-1.8,93.075,-47.1,1.365,5099.1,0
5317,0,1,1,1,0,1,0,0,4.0,1.0,71,1,0,0,-1.8,92.893,-46.2,1.344,5099.1,0
5318,2,0,0,0,0,0,0,0,9.0,0.0,328,1,0,0,-3.4,92.431,-26.9,0.739,5017.5,1
5319,2,1,1,1,0,1,0,0,8.0,2.0,161,1,1,2,-1.1,94.199,-37.5,0.886,4963.6,0
5320,0,0,0,1,0,1,1,0,6.0,2.0,314,1,1,2,-1.7,94.215,-40.3,0.881,4991.6,1
5321,2,1,1,0,0,1,0,1,4.0,1.0,255,2,0,0,1.1,93.994,-36.4,4.856,5191.0,0
5322,2,1,1,1,0,1,1,0,7.0,3.0,22,5,0,0,1.4,93.444,-36.1,4.962,5228.1,0
5323,0,1,1,0,1,1,0,1,4.0,1.0,50,3,0,0,1.1,93.994,-36.4,4.856,5191.0,0
5324,2,0,0,0,0,1,0,0,9.0,0.0,226,2,0,1,-1.1,94.601,-49.5,1.032,4963.6,1
5325,0,1,1,1,0,0,0,0,7.0,0.0,169,2,0,0,1.4,93.444,-36.1,4.965,5228.1,0
5326,1,0,1,0,0,1,0,0,3.0,1.0,274,1,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
5327,0,1,1,0,1,1,0,1,4.0,2.0,615,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
5328,1,1,1,0,0,0,0,0,3.0,0.0,1397,3,0,1,-1.8,93.749,-34.6,0.642,5008.7,1
5329,2,1,1,1,0,1,0,0,7.0,1.0,147,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0
5330,0,1,1,1,0,0,0,1,6.0,3.0,43,32,0,0,1.4,93.918,-42.7,4.968,5228.1,0
5331,0,0,1,0,0,0,0,0,8.0,2.0,182,1,1,3,-1.1,94.199,-37.5,0.879,4963.6,1
5332,1,0,0,0,0,1,0,0,6.0,4.0,247,2,0,0,-2.9,92.469,-33.6,1.059,5076.2,1
5333,2,1,0,0,0,1,1,0,5.0,2.0,431,2,0,2,-2.9,92.963,-40.8,1.26,5076.2,1
5334,0,1,1,1,0,0,0,0,9.0,2.0,287,1,0,0,-3.4,92.431,-26.9,0.735,5017.5,1
5335,2,1,0,1,0,1,1,1,5.0,4.0,1149,2,0,0,1.4,94.465,-41.8,4.959,5228.1,1
5336,0,1,1,0,1,0,0,0,6.0,3.0,724,1,0,0,1.4,93.918,-42.7,4.963,5228.1,1
5337,2,1,0,1,0,0,0,0,4.0,1.0,911,1,1,1,-1.8,92.893,-46.2,1.266,5099.1,0
5338,2,1,0,0,0,0,0,0,4.0,0.0,81,3,0,1,-1.8,92.893,-46.2,1.299,5099.1,0
5339,2,1,1,1,0,0,0,0,7.0,2.0,140,1,0,0,1.4,93.444,-36.1,4.964,5228.1,0
5340,0,1,1,0,0,1,0,0,8.0,3.0,192,1,0,0,-3.4,92.379,-29.8,0.766,5017.5,0
5341,2,1,0,1,0,0,0,0,4.0,2.0,114,1,0,0,-1.8,92.893,-46.2,1.27,5099.1,0
5342,0,1,0,0,0,1,0,0,3.0,4.0,323,2,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
5343,2,1,1,0,0,1,0,1,5.0,2.0,704,4,0,0,1.4,94.465,-41.8,4.962,5228.1,1
5344,0,0,1,1,0,1,0,0,4.0,0.0,34,7,0,0,-1.8,92.893,-46.2,1.244,5099.1,0
5345,2,1,0,1,0,1,0,0,6.0,3.0,248,1,0,0,-1.7,94.215,-40.3,0.884,4991.6,1
5346,2,1,0,1,0,0,0,0,3.0,0.0,241,1,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
5347,1,1,1,1,0,1,0,0,9.0,0.0,383,2,0,2,-1.1,94.601,-49.5,0.977,4963.6,1
5348,0,1,0,0,0,0,0,0,6.0,0.0,111,3,0,0,1.4,93.918,-42.7,4.96,5228.1,0
5349,1,1,1,1,0,1,1,0,10.0,4.0,221,2,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
5350,0,1,0,0,0,1,0,0,4.0,3.0,234,1,1,3,-1.8,93.876,-40.0,0.683,5008.7,1
5351,2,0,0,0,0,0,0,1,2.0,4.0,290,1,1,1,-1.8,93.369,-34.8,0.649,5008.7,1
5352,0,1,1,1,0,0,0,0,4.0,0.0,132,3,0,0,-1.8,92.893,-46.2,1.299,5099.1,0
5353,0,1,0,1,0,1,0,1,4.0,1.0,521,6,0,0,-1.8,92.893,-46.2,1.344,5099.1,1
5354,2,1,0,0,0,1,0,0,6.0,1.0,498,5,0,0,1.4,93.918,-42.7,4.961,5228.1,0
5355,0,1,1,0,0,1,0,0,6.0,1.0,220,2,0,0,1.4,93.918,-42.7,4.962,5228.1,0
5356,0,0,1,0,1,0,0,0,10.0,1.0,149,1,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
5357,1,0,1,1,0,1,0,0,9.0,0.0,338,2,0,0,-1.1,94.601,-49.5,1.0,4963.6,0
5358,2,1,1,1,0,0,0,0,7.0,1.0,74,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0
5359,2,1,1,1,0,0,0,0,7.0,1.0,392,1,0,0,1.4,93.444,-36.1,4.965,5228.1,0
5360,2,1,0,0,0,1,0,0,6.0,4.0,784,1,0,0,1.4,93.918,-42.7,4.962,5228.1,1
5361,2,1,0,1,0,0,0,0,10.0,4.0,528,3,0,0,-1.1,94.767,-50.8,1.04,4963.6,1
5362,1,1,0,0,1,0,0,0,6.0,1.0,632,6,0,0,1.4,93.918,-42.7,4.961,5228.1,1
5363,1,0,0,1,0,1,0,0,3.0,1.0,207,2,0,0,-1.8,93.075,-47.1,1.423,5099.1,1
5364,0,1,1,1,0,0,0,1,4.0,3.0,129,2,0,0,1.1,93.994,-36.4,4.86,5191.0,0
5365,2,1,0,0,0,0,0,0,6.0,3.0,551,3,0,0,1.4,93.918,-42.7,4.958,5228.1,1
5366,0,1,0,1,0,0,0,1,4.0,2.0,681,3,0,0,1.1,93.994,-36.4,4.858,5191.0,1
5367,2,1,1,0,1,0,0,0,4.0,1.0,658,1,0,1,-1.8,92.893,-46.2,1.291,5099.1,1
5368,2,1,0,0,0,0,0,1,4.0,0.0,372,14,0,0,1.1,93.994,-36.4,4.857,5191.0,0
5369,0,1,1,0,1,1,0,0,4.0,0.0,101,1,0,1,-1.8,92.893,-46.2,1.299,5099.1,0
5370,0,1,1,0,0,1,0,0,4.0,1.0,894,1,0,0,-1.8,92.893,-46.2,1.344,5099.1,1
5371,0,1,1,0,0,1,1,0,7.0,0.0,104,2,0,0,1.4,93.444,-36.1,4.965,5228.1,0
5372,1,0,1,0,0,0,0,0,7.0,1.0,933,2,0,0,1.4,93.444,-36.1,4.963,5228.1,1
5373,0,1,0,0,0,0,0,1,4.0,0.0,974,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
5374,0,1,1,0,0,0,0,1,4.0,1.0,753,6,0,0,1.1,93.994,-36.4,4.856,5191.0,1
5375,1,1,1,0,0,0,0,0,7.0,1.0,511,1,0,1,-2.9,92.201,-31.4,0.838,5076.2,1
5376,2,1,0,0,0,1,0,0,6.0,4.0,259,3,0,0,1.4,93.918,-42.7,4.957,5228.1,0
5377,0,1,0,0,0,1,1,0,4.0,3.0,456,1,0,1,-1.8,92.893,-46.2,1.266,5099.1,1
5378,2,1,0,1,0,1,0,0,7.0,3.0,111,1,0,0,1.4,93.444,-36.1,4.968,5228.1,0
5379,2,1,0,1,0,1,0,0,7.0,1.0,1416,2,1,1,-2.9,92.201,-31.4,0.883,5076.2,1
5380,1,0,1,0,0,1,0,1,4.0,0.0,167,3,0,0,1.1,93.994,-36.4,4.857,5191.0,0
5381,0,1,1,1,0,0,0,0,5.0,0.0,129,1,0,0,-2.9,92.963,-40.8,1.26,5076.2,1
5382,0,1,1,0,0,1,0,0,4.0,1.0,187,1,0,0,-1.8,92.893,-46.2,1.291,5099.1,0
5383,2,1,0,1,0,0,0,0,2.0,3.0,139,1,0,0,-1.8,92.843,-50.0,1.65,5099.1,1
5384,0,1,1,0,0,1,0,1,4.0,1.0,1000,1,0,0,1.1,93.994,-36.4,4.856,5191.0,1
5385,2,1,0,1,0,0,1,1,4.0,0.0,126,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0
5386,1,0,1,0,0,1,0,0,10.0,0.0,175,1,1,1,-3.4,92.649,-30.1,0.714,5017.5,1
5387,0,1,1,0,0,1,0,1,4.0,0.0,83,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0
5388,1,1,0,1,1,1,0,0,7.0,3.0,1117,1,0,0,1.4,93.444,-36.1,4.963,5228.1,1
5389,2,1,0,1,0,1,0,0,5.0,2.0,200,1,1,3,-1.7,94.055,-39.8,0.715,4991.6,1
5390,2,0,0,0,0,1,0,0,7.0,1.0,79,1,0,0,-2.9,92.201,-31.4,0.884,5076.2,0
5391,2,1,0,1,0,0,0,1,4.0,4.0,62,2,0,0,1.1,93.994,-36.4,4.864,5191.0,0
5392,1,1,1,0,1,0,0,1,6.0,0.0,36,1,0,0,1.4,93.918,-42.7,4.962,5228.1,0
5393,2,1,1,1,0,1,0,0,6.0,3.0,280,6,0,0,1.4,93.918,-42.7,4.968,5228.1,0
5394,0,1,0,1,0,0,1,0,6.0,4.0,94,2,0,0,1.4,93.918,-42.7,4.963,5228.1,0
5395,0,1,0,1,0,1,1,0,7.0,2.0,95,2,0,0,1.4,93.444,-36.1,4.964,5228.1,0
5396,1,0,1,1,0,1,0,0,10.0,4.0,334,1,0,0,-1.1,94.767,-50.8,1.028,4963.6,1
5397,1,0,1,1,0,0,0,0,9.0,1.0,323,1,0,0,-1.1,94.601,-49.5,0.982,4963.6,1
5398,0,1,0,1,0,0,0,0,2.0,4.0,319,1,0,0,-1.8,93.369,-34.8,0.653,5008.7,1
