,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
4722,2,1,0,0,0,0,1,1,4.0,2.0,680,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
4723,2,1,0,1,0,1,0,0,6.0,0.0,200,2,0,0,1.4,93.918,-42.7,4.96,5228.1,0
4724,2,1,0,1,0,1,0,0,7.0,1.0,1032,2,0,0,1.4,93.444,-36.1,4.963,5228.1,1
4725,0,1,1,1,0,1,0,0,10.0,0.0,1210,2,0,1,-0.1,93.2,-42.0,4.191,5195.8,1
4726,2,1,1,1,0,0,1,0,10.0,1.0,89,2,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
4727,1,1,0,0,0,1,0,1,6.0,2.0,372,1,0,0,-2.9,92.469,-33.6,1.085,5076.2,1
4728,0,1,0,1,0,0,0,0,4.0,2.0,661,3,0,0,-1.8,93.876,-40.0,0.69,5008.7,1
4729,2,1,1,1,0,0,0,0,7.0,4.0,192,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0
4730,0,1,1,0,0,1,0,0,6.0,3.0,272,1,0,0,1.4,93.918,-42.7,4.963,5228.1,0
4731,0,1,1,0,1,1,0,0,3.0,2.0,575,2,0,0,-1.8,93.075,-47.1,1.445,5099.1,1
4732,2,1,1,1,0,1,0,1,8.0,2.0,234,1,0,0,-3.4,92.379,-29.8,0.753,5017.5,1
4733,0,1,1,1,0,1,0,0,6.0,4.0,287,1,0,0,1.4,93.918,-42.7,4.957,5228.1,0
4734,2,1,1,0,0,1,1,0,7.0,1.0,711,3,0,0,1.4,93.444,-36.1,4.966,5228.1,0
4735,1,1,1,0,1,1,0,1,7.0,3.0,309,2,0,0,1.4,93.444,-36.1,4.968,5228.1,0
4736,0,1,1,1,0,1,0,0,9.0,2.0,307,1,1,1,-3.4,92.431,-26.9,0.735,5017.5,1
4737,0,1,1,1,0,0,0,1,4.0,1.0,119,1,0,0,1.1,93.994,-36.4,4.856,5191.0,0
4738,2,1,0,0,0,0,0,0,4.0,4.0,576,4,0,1,-1.8,92.893,-46.2,1.25,5099.1,1
4739,0,1,1,1,1,0,0,0,3.0,4.0,121,2,0,0,-1.8,93.075,-47.1,1.479,5099.1,0
4740,1,1,1,0,1,0,0,1,5.0,1.0,527,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
4741,1,1,1,0,0,1,0,0,4.0,3.0,594,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,1
4742,2,1,0,1,0,1,0,0,3.0,3.0,246,2,0,0,-1.8,93.075,-47.1,1.365,5099.1,1
4743,1,0,0,0,0,1,0,0,2.0,2.0,188,3,0,0,-1.8,92.843,-50.0,1.663,5099.1,1
4744,2,0,0,1,0,1,0,0,3.0,3.0,260,2,0,0,-1.8,93.075,-47.1,1.365,5099.1,1
4745,0,1,0,1,0,1,0,0,7.0,1.0,161,3,0,0,1.4,93.444,-36.1,4.963,5228.1,0
4746,2,0,0,1,0,1,0,0,11.0,4.0,379,3,1,1,-3.0,92.713,-33.0,0.71,5023.5,1
4747,1,1,0,0,1,1,0,1,6.0,2.0,70,2,0,0,1.4,93.918,-42.7,4.963,5228.1,0
4748,0,1,0,1,0,1,0,0,4.0,0.0,341,7,0,0,-1.8,93.876,-40.0,0.697,5008.7,0
4749,1,0,1,0,1,1,0,0,7.0,2.0,78,4,0,0,1.4,93.444,-36.1,4.964,5228.1,0
4750,0,1,1,0,0,1,0,0,7.0,1.0,49,9,0,0,1.4,93.444,-36.1,4.965,5228.1,0
4751,2,1,0,1,0,1,0,0,7.0,1.0,139,2,0,0,1.4,93.444,-36.1,4.963,5228.1,0
4752,0,1,0,1,0,1,0,0,11.0,0.0,329,2,0,0,-3.0,92.713,-33.0,0.717,5023.5,1
4753,0,1,1,0,0,1,0,0,7.0,1.0,1181,2,0,0,1.4,93.444,-36.1,4.966,5228.1,1
4754,2,0,0,1,0,0,1,0,5.0,3.0,136,1,0,0,-2.9,92.963,-40.8,1.26,5076.2,1
4755,2,1,0,0,0,1,1,0,6.0,2.0,652,1,0,0,1.4,93.918,-42.7,4.957,5228.1,1
4756,0,1,1,1,0,1,0,0,7.0,1.0,28,13,0,0,1.4,93.444,-36.1,4.965,5228.1,0
4757,1,1,1,0,1,0,1,0,6.0,4.0,333,2,0,0,1.4,93.918,-42.7,4.963,5228.1,0
4758,2,1,1,1,0,1,0,0,10.0,4.0,54,1,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
4759,2,1,0,0,0,1,0,0,4.0,2.0,149,1,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
4760,1,0,1,1,0,0,0,0,3.0,2.0,124,2,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
4761,0,1,1,1,0,1,0,0,4.0,0.0,94,1,0,0,-1.8,92.893,-46.2,1.299,5099.1,0
4762,2,1,1,1,0,0,0,0,9.0,2.0,486,1,0,0,-1.1,94.601,-49.5,0.959,4963.6,1
4763,2,1,1,0,0,1,0,0,4.0,0.0,1038,1,0,1,-1.8,92.893,-46.2,1.299,5099.1,1
4764,2,1,0,0,0,1,1,1,4.0,3.0,22,6,0,0,-1.8,92.893,-46.2,1.266,5099.1,0
4765,2,1,0,1,0,1,0,0,6.0,3.0,312,5,0,0,1.4,93.918,-42.7,4.958,5228.1,0
4766,2,1,1,1,0,1,0,0,4.0,4.0,700,4,1,4,-1.8,93.876,-40.0,0.684,5008.7,1
4767,0,1,1,0,0,0,0,0,6.0,3.0,356,1,0,0,1.4,93.918,-42.7,4.963,5228.1,0
4768,1,1,0,0,0,1,0,0,10.0,2.0,308,1,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
4769,2,1,0,0,1,0,0,1,4.0,2.0,188,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0
4770,2,1,0,1,0,1,0,0,2.0,0.0,116,1,0,0,-1.8,92.843,-50.0,1.703,5099.1,1
4771,1,1,1,1,0,0,1,1,5.0,1.0,72,3,0,0,1.4,94.465,-41.8,4.864,5228.1,0
4772,2,1,0,0,0,1,0,1,6.0,0.0,120,3,0,0,1.4,93.918,-42.7,4.962,5228.1,0
4773,1,1,1,1,0,1,0,0,11.0,2.0,241,3,0,0,-3.0,92.713,-33.0,0.7,5023.5,1
4774,2,1,0,1,0,0,1,0,6.0,1.0,654,2,0,0,1.4,93.918,-42.7,4.961,5228.1,1
4775,2,1,0,1,0,1,1,0,5.0,1.0,431,3,1,1,-2.9,92.963,-40.8,1.286,5076.2,0
4776,2,1,1,1,0,1,1,1,4.0,4.0,231,2,0,0,-1.8,92.893,-46.2,1.259,5099.1,1
4777,0,1,1,1,0,1,0,0,7.0,1.0,1735,4,0,0,1.4,93.444,-36.1,4.966,5228.1,1
4778,0,1,1,0,0,0,1,0,7.0,2.0,871,2,0,0,1.4,93.444,-36.1,4.965,5228.1,1
4779,1,0,0,0,0,1,0,0,9.0,0.0,102,3,1,2,-1.1,94.601,-49.5,1.0,4963.6,0
4780,0,1,1,1,0,1,0,0,7.0,4.0,182,6,0,1,-2.9,92.201,-31.4,0.869,5076.2,1
4781,0,1,1,1,0,1,0,1,4.0,2.0,615,2,0,0,1.1,93.994,-36.4,4.857,5191.0,1
4782,0,1,0,0,0,0,0,0,6.0,0.0,532,1,0,0,1.4,93.918,-42.7,4.96,5228.1,1
4783,2,1,0,1,0,1,0,1,4.0,2.0,325,2,0,0,1.1,93.994,-36.4,4.856,5191.0,0
4784,0,1,1,0,0,0,0,1,6.0,4.0,101,1,0,0,1.4,93.918,-42.7,4.959,5228.1,0
4785,1,0,0,0,0,0,0,1,6.0,3.0,239,6,0,0,1.4,93.918,-42.7,4.962,5228.1,0
4786,2,1,0,0,0,0,0,0,6.0,0.0,177,1,0,0,1.4,93.918,-42.7,4.96,5228.1,0
4787,0,1,0,1,0,1,0,0,7.0,1.0,481,2,0,4,-1.7,94.027,-38.3,0.899,4991.6,1
4788,2,1,0,0,0,0,0,0,10.0,3.0,197,1,0,0,-0.1,93.2,-42.0,4.076,5195.8,0
4789,2,1,1,0,0,1,1,0,4.0,2.0,686,2,0,0,-1.8,92.893,-46.2,1.334,5099.1,1
4790,1,0,1,1,0,1,0,0,7.0,3.0,77,4,0,0,1.4,93.444,-36.1,4.962,5228.1,0
4791,2,1,0,1,0,1,0,0,7.0,3.0,18,17,0,0,1.4,93.444,-36.1,4.962,5228.1,0
4792,1,1,1,0,0,1,0,0,3.0,0.0,325,1,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
4793,0,1,1,0,1,1,1,0,7.0,0.0,72,1,0,0,1.4,93.444,-36.1,4.965,5228.1,0
4794,0,1,1,0,0,0,0,0,3.0,2.0,1217,3,0,0,-1.8,93.075,-47.1,1.415,5099.1,1
4795,1,0,1,0,0,0,0,0,6.0,1.0,193,9,0,0,1.4,93.918,-42.7,4.961,5228.1,0
4796,2,1,1,0,0,1,1,1,4.0,2.0,383,2,0,0,1.1,93.994,-36.4,4.858,5191.0,0
4797,0,1,0,1,0,0,0,0,10.0,0.0,85,2,0,0,-0.1,93.2,-42.0,4.191,5195.8,0
4798,2,1,0,1,0,1,0,0,3.0,4.0,1007,2,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
4799,1,1,1,0,0,1,0,0,6.0,0.0,180,3,0,0,1.4,93.918,-42.7,4.962,5228.1,0
4800,1,1,1,1,0,1,0,1,6.0,3.0,363,1,0,0,-2.9,92.469,-33.6,1.072,5076.2,1
4801,1,0,1,0,0,1,0,0,9.0,3.0,124,1,0,0,-3.4,92.431,-26.9,0.722,5017.5,1
4802,2,1,0,1,0,0,0,0,7.0,0.0,472,3,0,0,1.4,93.444,-36.1,4.965,5228.1,1
4803,2,1,1,1,1,1,0,0,3.0,4.0,446,2,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
4804,0,1,0,0,0,0,0,0,4.0,0.0,261,1,0,1,-1.8,92.893,-46.2,1.244,5099.1,0
4805,2,1,1,1,0,1,0,0,7.0,4.0,80,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0
4806,2,1,0,0,0,1,1,0,7.0,2.0,253,1,1,2,-2.9,92.201,-31.4,0.884,5076.2,1
4807,0,1,0,0,0,1,0,0,3.0,0.0,90,3,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
4808,0,1,1,1,0,0,0,0,10.0,2.0,221,2,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
4809,0,1,0,0,0,1,0,1,10.0,2.0,207,2,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
4810,2,1,0,0,0,1,0,0,4.0,1.0,286,1,0,0,-1.8,92.893,-46.2,1.291,5099.1,0
4811,2,1,1,1,0,1,0,0,7.0,3.0,125,1,0,0,1.4,93.444,-36.1,4.964,5228.1,0
4812,1,0,1,0,0,1,0,1,5.0,3.0,125,1,0,0,1.4,94.465,-41.8,4.958,5228.1,0
4813,2,0,0,0,0,0,0,0,5.0,0.0,485,2,0,0,-1.7,94.055,-39.8,0.72,4991.6,1
4814,2,1,1,1,0,0,0,0,2.0,1.0,499,1,0,0,-1.8,92.843,-50.0,1.799,5099.1,1
4815,1,1,0,0,1,1,1,0,4.0,0.0,163,1,0,1,-1.8,92.893,-46.2,1.299,5099.1,0
4816,0,1,1,0,0,1,1,0,3.0,3.0,354,1,0,0,-1.8,93.075,-47.1,1.365,5099.1,1
4817,0,1,1,0,0,1,0,1,4.0,1.0,1030,1,0,0,1.1,93.994,-36.4,4.857,5191.0,1
4818,0,1,0,0,0,1,0,0,7.0,0.0,606,1,1,1,-2.9,92.201,-31.4,0.861,5076.2,1
4819,0,1,0,1,0,0,0,0,7.0,4.0,353,1,0,0,1.4,93.444,-36.1,4.966,5228.1,0
4820,2,1,0,1,0,0,0,0,6.0,0.0,130,1,0,0,1.4,93.918,-42.7,4.96,5228.1,0
4821,0,1,1,0,0,1,0,1,4.0,4.0,430,6,0,0,1.1,93.994,-36.4,4.857,5191.0,1
4822,0,1,1,0,1,0,0,0,6.0,3.0,724,1,0,0,1.4,93.918,-42.7,4.963,5228.1,1
4823,0,1,1,1,0,1,0,0,3.0,1.0,225,4,0,1,-1.8,93.075,-47.1,1.423,5099.1,0
4824,0,1,0,1,0,1,0,0,10.0,2.0,214,1,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
4825,0,1,0,0,0,1,0,0,2.0,1.0,395,3,0,0,-1.8,92.843,-50.0,1.687,5099.1,1
4826,0,1,1,0,1,0,0,0,7.0,2.0,627,2,0,0,1.4,93.444,-36.1,4.964,5228.1,1
4827,0,1,0,1,1,0,0,1,5.0,1.0,556,1,0,0,1.4,94.465,-41.8,4.961,5228.1,1
4828,0,1,1,1,0,1,1,0,10.0,4.0,135,1,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
4829,0,1,0,0,0,1,0,0,8.0,0.0,219,1,0,0,-3.4,92.379,-29.8,0.797,5017.5,1
4830,1,0,1,0,0,0,0,0,8.0,2.0,200,1,1,1,-1.1,94.199,-37.5,0.876,4963.6,1
4831,2,1,1,1,0,0,0,1,5.0,3.0,983,2,0,0,1.4,94.465,-41.8,4.866,5228.1,1
4832,0,1,0,1,0,1,0,1,10.0,4.0,43,1,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
4833,2,1,1,0,0,0,0,0,9.0,1.0,424,1,0,1,-3.4,92.431,-26.9,0.728,5017.5,1
4834,2,1,0,1,0,0,0,1,9.0,2.0,676,1,0,0,-0.1,93.798,-40.4,4.936,5195.8,1
4835,2,1,1,0,0,0,0,0,5.0,0.0,84,1,0,0,-2.9,92.963,-40.8,1.266,5076.2,1
4836,2,1,1,1,0,1,0,0,2.0,4.0,277,1,0,0,-1.8,92.843,-50.0,1.531,5099.1,0
4837,2,1,1,1,0,1,0,1,5.0,2.0,695,1,0,0,1.4,94.465,-41.8,4.962,5228.1,1
4838,2,1,1,1,0,0,0,0,7.0,2.0,123,1,0,0,1.4,93.444,-36.1,4.967,5228.1,0
4839,2,1,1,1,0,1,0,0,10.0,3.0,857,3,0,0,-0.1,93.2,-42.0,4.076,5195.8,1
4840,0,1,0,1,0,0,0,0,6.0,0.0,401,2,0,0,1.4,93.918,-42.7,4.96,5228.1,0
4841,0,1,0,0,0,1,0,1,5.0,2.0,205,3,0,0,1.4,94.465,-41.8,4.962,5228.1,0
4842,2,1,0,1,0,0,0,1,4.0,1.0,94,3,0,0,1.1,93.994,-36.4,4.856,5191.0,0
4843,0,0,0,0,1,1,0,0,4.0,3.0,43,3,0,0,-1.8,92.893,-46.2,1.327,5099.1,0
4844,2,1,1,1,0,0,0,0,6.0,2.0,781,2,0,0,1.4,93.918,-42.7,4.957,5228.1,1
4845,1,0,1,0,0,0,0,1,3.0,0.0,1143,5,0,0,-1.8,93.749,-34.6,0.643,5008.7,1
4846,0,1,1,1,0,1,0,0,7.0,0.0,256,6,0,0,1.4,93.444,-36.1,4.965,5228.1,0
4847,2,1,0,1,0,1,0,0,7.0,2.0,120,3,0,0,1.4,93.444,-36.1,4.964,5228.1,0
4848,0,1,1,1,0,0,0,0,5.0,0.0,129,1,0,0,-2.9,92.963,-40.8,1.26,5076.2,1
4849,2,1,0,0,0,1,0,0,10.0,2.0,77,4,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
4850,2,1,0,1,0,0,0,0,7.0,0.0,195,7,0,0,1.4,93.444,-36.1,4.963,5228.1,0
4851,1,1,0,0,0,1,0,0,6.0,2.0,355,1,0,0,-1.7,94.215,-40.3,0.84,4991.6,1
4852,1,1,1,1,1,1,0,0,7.0,0.0,932,2,0,0,1.4,93.444,-36.1,4.965,5228.1,1
4853,2,1,0,0,0,1,0,0,6.0,2.0,242,1,0,0,1.4,93.918,-42.7,4.962,5228.1,0
4854,0,1,0,0,1,0,1,1,4.0,0.0,200,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0
4855,0,1,0,1,1,0,0,1,5.0,4.0,333,15,0,0,1.4,94.465,-41.8,4.959,5228.1,0
4856,1,1,1,0,0,1,0,1,2.0,0.0,113,4,0,0,-1.8,93.369,-34.8,0.635,5008.7,0
4857,0,1,1,0,0,1,1,0,6.0,3.0,18,34,0,0,1.4,93.918,-42.7,4.968,5228.1,0
4858,0,1,0,1,1,0,0,1,4.0,4.0,894,1,0,0,1.1,93.994,-36.4,4.859,5191.0,1
4859,1,1,1,0,0,0,0,0,7.0,1.0,178,4,0,0,1.4,93.444,-36.1,4.968,5228.1,0
4860,0,1,1,0,0,0,0,0,8.0,1.0,495,1,1,1,-3.4,92.379,-29.8,0.788,5017.5,1
4861,2,1,1,1,0,0,0,0,3.0,0.0,163,1,0,0,-1.8,93.075,-47.1,1.405,5099.1,1
4862,0,1,1,0,0,0,0,1,4.0,3.0,147,5,0,0,1.1,93.994,-36.4,4.855,5191.0,0
4863,2,1,0,1,0,1,0,0,10.0,1.0,250,1,0,0,-0.1,93.2,-42.0,4.153,5195.8,0
4864,2,1,1,0,0,0,0,0,4.0,3.0,490,1,0,0,-1.8,92.893,-46.2,1.327,5099.1,0
4865,0,1,0,0,1,0,0,0,4.0,1.0,343,4,0,1,-1.8,92.893,-46.2,1.344,5099.1,0
4866,1,1,1,0,0,1,0,0,7.0,2.0,771,1,1,1,-1.7,94.027,-38.3,0.9,4991.6,1
4867,1,0,1,0,0,0,0,0,3.0,2.0,167,2,0,1,-1.8,93.075,-47.1,1.415,5099.1,1
4868,0,1,1,1,0,1,0,0,4.0,2.0,145,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,0
4869,2,1,0,1,0,0,0,0,2.0,4.0,281,1,0,0,-1.8,93.369,-34.8,0.636,5008.7,1
4870,2,1,0,1,0,0,0,0,6.0,4.0,306,2,0,0,1.4,93.918,-42.7,4.963,5228.1,0
4871,0,1,1,0,0,0,0,0,5.0,1.0,271,1,1,3,-1.7,94.055,-39.8,0.761,4991.6,1
4872,0,1,1,0,0,1,0,1,4.0,3.0,435,1,0,0,1.1,93.994,-36.4,4.86,5191.0,0
4873,1,1,1,1,0,1,0,0,7.0,0.0,179,3,1,2,-2.9,92.201,-31.4,0.884,5076.2,1
4874,2,1,1,0,0,0,0,1,4.0,1.0,297,1,0,0,1.1,93.994,-36.4,4.856,5191.0,0
4875,0,1,0,0,1,1,0,0,3.0,1.0,620,1,1,1,-1.8,93.075,-47.1,1.453,5099.1,0
4876,0,1,0,0,0,0,1,0,4.0,4.0,623,8,0,0,-1.8,92.893,-46.2,1.25,5099.1,1
4877,1,0,1,1,0,1,0,0,7.0,3.0,77,4,0,0,1.4,93.444,-36.1,4.962,5228.1,0
4878,0,1,1,1,0,1,0,1,7.0,3.0,345,1,1,3,-1.7,94.027,-38.3,0.899,4991.6,1
4879,0,1,1,0,0,0,0,1,3.0,1.0,426,2,0,0,-1.8,93.749,-34.6,0.646,5008.7,1
4880,1,1,1,0,0,1,0,0,5.0,0.0,563,4,1,3,-1.7,94.055,-39.8,0.754,4991.6,1
4881,2,1,1,1,0,0,0,0,3.0,3.0,375,1,0,0,-1.8,93.075,-47.1,1.365,5099.1,1
4882,2,1,0,1,0,1,0,0,5.0,1.0,101,1,1,1,-2.9,92.963,-40.8,1.262,5076.2,0
4883,0,1,0,1,0,0,0,1,4.0,3.0,241,2,0,0,1.1,93.994,-36.4,4.86,5191.0,0
4884,0,0,0,1,0,0,0,0,2.0,1.0,263,1,1,2,-1.8,93.369,-34.8,0.646,5008.7,1
4885,2,1,0,1,0,0,1,0,4.0,3.0,49,2,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
4886,2,1,0,0,0,0,0,0,4.0,2.0,402,2,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
4887,0,1,1,1,0,0,0,0,7.0,1.0,587,2,0,1,-2.9,92.201,-31.4,0.859,5076.2,1
4888,1,0,1,0,0,1,0,0,5.0,0.0,614,1,1,2,-1.7,94.055,-39.8,0.72,4991.6,1
4889,0,1,0,1,0,1,0,0,4.0,0.0,431,1,0,0,-1.8,92.893,-46.2,1.244,5099.1,1
4890,0,1,0,1,0,1,0,0,5.0,0.0,287,1,0,0,-2.9,92.963,-40.8,1.266,5076.2,1
4891,0,1,1,0,0,1,0,0,6.0,2.0,44,7,0,0,1.4,93.918,-42.7,4.963,5228.1,0
4892,1,1,0,1,1,0,0,1,4.0,4.0,187,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
4893,2,1,1,0,0,0,0,0,6.0,2.0,359,5,0,0,1.4,93.918,-42.7,4.962,5228.1,1
4894,0,1,0,1,0,1,0,1,10.0,1.0,301,2,1,2,-1.1,94.767,-50.8,1.049,4963.6,1
4895,2,1,0,1,0,1,0,0,10.0,4.0,712,2,1,1,-1.1,94.767,-50.8,1.04,4963.6,1
4896,2,1,0,0,0,0,0,1,9.0,4.0,257,2,1,1,-3.4,92.431,-26.9,0.73,5017.5,1
4897,1,1,1,1,0,1,0,0,10.0,4.0,528,1,0,0,-0.1,93.2,-42.0,4.021,5195.8,1
4898,2,1,0,0,1,0,0,1,5.0,2.0,324,1,0,0,1.4,94.465,-41.8,4.864,5228.1,0
4899,2,1,0,1,0,1,0,0,8.0,4.0,789,2,0,0,-1.1,94.199,-37.5,0.883,4963.6,0
4900,0,1,1,1,0,1,0,1,5.0,1.0,189,1,0,0,1.4,94.465,-41.8,4.961,5228.1,0
4901,2,1,1,0,1,0,0,0,4.0,0.0,877,7,0,0,-1.8,92.893,-46.2,1.299,5099.1,1
4902,1,1,1,1,0,0,1,0,6.0,2.0,260,2,1,1,-2.9,92.469,-33.6,1.085,5076.2,1
4903,0,1,0,0,1,0,0,0,4.0,3.0,467,6,0,0,-1.8,92.893,-46.2,1.266,5099.1,0
4904,2,1,1,1,0,1,0,0,9.0,0.0,215,1,1,1,-1.1,94.601,-49.5,1.032,4963.6,1
4905,1,1,0,1,1,1,0,0,10.0,4.0,16,9,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
4906,0,1,1,0,0,1,0,0,2.0,2.0,114,6,0,0,-1.8,93.369,-34.8,0.655,5008.7,0
4907,2,1,0,1,0,1,0,0,4.0,3.0,415,3,0,0,-1.8,92.893,-46.2,1.266,5099.1,0
4908,0,1,1,1,0,0,0,0,3.0,3.0,618,2,0,0,-1.8,93.075,-47.1,1.365,5099.1,1
4909,0,1,1,0,0,0,0,0,6.0,0.0,54,3,0,0,1.4,93.918,-42.7,4.96,5228.1,0
4910,2,1,0,1,0,1,0,1,4.0,4.0,286,5,0,0,1.1,93.994,-36.4,4.855,5191.0,0
4911,2,1,1,0,0,0,1,0,4.0,0.0,600,4,0,0,-1.8,92.893,-46.2,1.244,5099.1,1
4912,2,1,1,1,0,0,0,1,5.0,2.0,121,2,0,0,1.4,94.465,-41.8,4.864,5228.1,0
4913,2,0,0,0,0,1,0,0,6.0,2.0,349,1,0,0,-2.9,92.469,-33.6,1.029,5076.2,1
4914,0,1,1,0,0,0,0,0,10.0,3.0,290,3,0,0,-0.1,93.2,-42.0,4.076,5195.8,0
4915,0,1,1,0,1,0,0,1,4.0,2.0,673,2,0,0,1.1,93.994,-36.4,4.859,5191.0,0
4916,2,1,1,0,0,0,0,0,10.0,0.0,540,2,0,0,-0.1,93.2,-42.0,4.191,5195.8,1
4917,2,1,1,1,0,0,0,1,5.0,4.0,64,1,0,0,1.4,94.465,-41.8,4.959,5228.1,0
4918,0,1,0,0,0,0,0,1,4.0,3.0,989,1,0,0,1.1,93.994,-36.4,4.855,5191.0,0
4919,0,0,0,0,0,0,0,0,10.0,0.0,59,1,0,0,-0.1,93.2,-42.0,4.191,5195.8,0
4920,2,1,0,1,0,0,0,0,7.0,0.0,286,1,0,0,-2.9,92.201,-31.4,0.861,5076.2,1
4921,0,1,1,1,0,0,0,0,5.0,3.0,194,1,0,0,-2.9,92.963,-40.8,1.26,5076.2,1
4922,0,1,1,0,0,1,0,0,10.0,1.0,741,4,0,1,-0.1,93.2,-42.0,4.153,5195.8,1
4923,2,1,0,0,0,0,0,0,2.0,3.0,247,1,0,0,-1.8,93.369,-34.8,0.635,5008.7,0
4924,0,1,1,1,0,0,0,1,5.0,4.0,460,4,0,0,1.4,94.465,-41.8,4.967,5228.1,1
4925,2,1,1,1,0,1,0,0,7.0,1.0,154,1,0,0,1.4,93.444,-36.1,4.963,5228.1,0
4926,1,0,1,1,0,0,0,0,2.0,1.0,139,2,1,1,-1.8,93.369,-34.8,0.652,5008.7,1
4927,2,1,1,0,0,0,0,1,5.0,2.0,1060,5,0,0,1.4,94.465,-41.8,4.962,5228.1,1
4928,1,0,1,0,1,1,0,1,5.0,2.0,367,1,0,0,1.4,94.465,-41.8,4.962,5228.1,0
4929,2,1,0,1,0,0,0,0,8.0,1.0,600,2,1,3,-1.1,94.199,-37.5,0.88,4963.6,1
4930,1,1,1,0,0,1,0,0,4.0,2.0,809,1,0,1,-1.8,92.893,-46.2,1.281,5099.1,1
4931,0,1,1,1,0,0,0,0,10.0,0.0,71,1,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
4932,0,1,1,0,0,0,0,1,4.0,0.0,128,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0
4933,2,1,0,0,0,0,0,0,6.0,4.0,822,2,0,0,1.4,93.918,-42.7,4.963,5228.1,1
4934,0,1,1,1,0,0,0,0,8.0,0.0,255,1,1,1,-1.1,94.199,-37.5,0.882,4963.6,1
4935,2,1,1,0,1,1,0,1,5.0,2.0,198,5,0,0,1.4,94.465,-41.8,4.959,5228.1,0
4936,2,0,0,0,0,1,0,0,2.0,1.0,313,1,1,2,-1.8,93.369,-34.8,0.655,5008.7,1
4937,1,0,0,0,0,0,0,0,6.0,3.0,390,2,1,2,-1.7,94.215,-40.3,0.846,4991.6,1
4938,0,1,1,0,0,0,0,0,10.0,2.0,221,5,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
4939,1,1,1,0,0,1,0,1,4.0,4.0,373,1,0,0,1.1,93.994,-36.4,4.857,5191.0,0
4940,0,1,1,1,0,1,0,1,5.0,0.0,80,3,0,0,1.4,94.465,-41.8,4.865,5228.1,0
4941,2,1,0,0,0,0,0,1,5.0,1.0,768,1,0,0,1.4,94.465,-41.8,4.864,5228.1,1
4942,2,1,0,0,0,0,0,0,6.0,0.0,722,3,0,0,1.4,93.918,-42.7,4.96,5228.1,1
4943,0,1,0,1,0,1,1,0,6.0,0.0,398,10,0,1,-1.7,94.215,-40.3,0.827,4991.6,1
4944,0,1,0,0,0,1,0,0,2.0,4.0,422,1,1,1,-1.8,93.369,-34.8,0.649,5008.7,1
4945,1,0,0,0,0,1,0,0,5.0,1.0,663,1,0,0,-2.9,92.963,-40.8,1.262,5076.2,1
4946,0,1,1,0,0,0,0,0,7.0,2.0,394,1,0,0,-2.9,92.201,-31.4,0.884,5076.2,1
4947,0,1,0,1,0,1,1,0,7.0,2.0,65,1,0,0,1.4,93.444,-36.1,4.967,5228.1,0
4948,0,1,1,0,1,1,0,1,4.0,4.0,604,2,0,0,1.1,93.994,-36.4,4.864,5191.0,1
4949,2,1,1,0,0,0,0,1,4.0,2.0,149,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0
4950,0,1,0,0,0,0,0,1,4.0,1.0,78,2,0,0,1.1,93.994,-36.4,4.857,5191.0,0
4951,1,0,1,0,1,1,1,0,7.0,0.0,115,3,0,0,1.4,93.444,-36.1,4.965,5228.1,0
4952,2,1,0,1,0,1,0,0,3.0,3.0,127,1,0,0,-1.8,93.075,-47.1,1.41,5099.1,1
4953,0,1,0,0,0,1,1,0,3.0,0.0,137,2,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
4954,0,1,1,0,1,1,0,0,4.0,0.0,1027,2,0,0,-1.8,92.893,-46.2,1.244,5099.1,1
